0,1,2,3
-1.4739367873058442,1.2203792803940672,-1.5639872006452793,-1.3094835833042437
-0.13307079196213947,3.020016928901447,-1.2772801061181887,-1.0429220396290795
1.085898294713955,0.09560575007695546,0.3856210421389374,0.28988567874674104
-1.230142969970625,0.7704698682672221,-1.2199386872127704,-1.3094835833042437
-1.7177306046410623,0.32056045614037804,-1.3919629439290246,-1.3094835833042437
0.5983106600435169,-1.254122486303579,0.729669555571446,0.9562895379346514
0.720207568711127,0.32056045614037804,0.44296246104435527,0.42316645058432323
-0.7425553353001868,0.9954245743306447,-1.2772801061181887,-1.3094835833042437
-0.9863491526354059,1.2203792803940672,-1.3346215250236069,-1.3094835833042437
-0.7425553353001868,2.345152810711178,-1.2772801061181887,-1.4427643551418257
-0.01117388329453045,-0.8042130741767337,0.7870109744768639,0.9562895379346514
0.2326199340406887,0.7704698682672221,0.44296246104435527,0.5564472224219054
1.085898294713955,0.09560575007695546,0.5576452988551917,0.42316645058432323
-0.49876151796496765,1.895243398584334,-1.3919629439290246,-1.0429220396290795
-0.49876151796496765,1.44533398645749,-1.2772801061181887,-1.3094835833042437
-0.3768646092973586,-1.4790771923670014,-0.01576889019898965,-0.2432374086035871
0.5983106600435169,-0.5792583681133122,0.7870109744768639,0.42316645058432323
0.720207568711127,0.09560575007695546,1.0163766500985365,0.8230087660970695
0.964001386046345,-0.1293489559864671,0.3856210421389374,0.28988567874674104
1.6953828380520024,1.2203792803940672,1.3604251635310451,1.7559741689601438
-0.13307079196213947,-0.35430366204988967,0.270938204328101,0.15660490690915915
2.1829704727224395,-0.1293489559864671,1.6471322580581358,1.2228510816098157
-0.2549677006297496,-0.1293489559864671,0.44296246104435527,0.42316645058432323
-0.8644522439677969,0.9954245743306447,-1.3346215250236069,-1.3094835833042437
2.3048673813900495,-0.5792583681133122,1.7044736769635542,1.0895703097722336
-0.01117388329453045,-0.8042130741767337,0.21359678542268257,-0.2432374086035871
-0.7425553353001868,0.7704698682672221,-1.3346215250236069,-1.3094835833042437
-0.9863491526354059,0.9954245743306447,-1.3919629439290246,-1.1762028114666616
-0.8644522439677969,1.6702886925209113,-1.0479144304965162,-1.0429220396290795
-0.9863491526354059,-2.3788960166206907,-0.13045172800982602,-0.2432374086035871
0.5983106600435169,-0.8042130741767337,0.672328136666028,0.8230087660970695
-1.230142969970625,0.7704698682672221,-1.0479144304965162,-1.3094835833042437
-0.9863491526354059,-0.1293489559864671,-1.2199386872127704,-1.3094835833042437
-0.8644522439677969,0.5455151622037996,-1.1625972683073524,-0.9096412677914975
-0.2549677006297496,-0.8042130741767337,0.270938204328101,0.15660490690915915
-0.8644522439677969,0.7704698682672221,-1.2772801061181887,-1.3094835833042437
-0.13307079196213947,-0.1293489559864671,0.270938204328101,0.023324135071576955
2.3048673813900495,1.6702886925209113,1.7044736769635542,1.3561318534473978
-1.4739367873058442,0.32056045614037804,-1.3346215250236069,-1.3094835833042437
0.47641375137590786,-0.35430366204988967,0.32827962323351895,0.15660490690915915
-0.13307079196213947,-1.254122486303579,0.729669555571446,1.0895703097722336
-0.3768646092973586,2.5701075167746015,-1.3346215250236069,-1.3094835833042437
0.2326199340406887,-0.1293489559864671,0.6149867177606095,0.8230087660970695
-0.01117388329453045,-0.8042130741767337,0.7870109744768639,0.9562895379346514
0.2326199340406887,-1.9289866044938455,0.15625536651726463,-0.2432374086035871
-0.49876151796496765,-0.1293489559864671,0.44296246104435527,0.42316645058432323
0.47641375137590786,0.7704698682672221,0.9590352311931186,1.4894126252849795
-0.3768646092973586,-1.704031898430424,0.15625536651726463,0.15660490690915915
